計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018010100+0900,-,-,-,2879,0,123,26,0,1591,49,628,0,78,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,-,-,47,-,-,-,-,-
2018010101+0900,-,-,-,3402,0,4,0,0,1483,11,881,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402,-,-,1,-,-,-,-,-
2018010102+0900,-,-,-,3727,0,7,0,0,1620,0,700,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,-,-,0,-,-,-,-,-
2018010103+0900,-,-,-,3449,0,53,24,0,1454,1,732,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449,-,-,0,-,-,-,-,-
2018010104+0900,-,-,-,3684,0,9,0,0,1603,0,701,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,-,-,0,-,-,-,-,-
2018010105+0900,-,-,-,3494,0,16,0,0,1589,0,672,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,-,-,0,-,-,-,-,-
2018010106+0900,-,-,-,2251,0,19,26,0,153,0,766,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,-,-,0,-,-,-,-,-
2018010107+0900,-,-,-,812,0,18,0,0,0,0,679,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,-,-,0,-,-,-,-,-
2018010108+0900,-,-,-,1171,0,15,0,203,0,0,709,0,38,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,-,-,5,-,-,-,-,-
2018010109+0900,-,-,-,1078,0,119,24,305,0,0,187,0,52,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,-,-,26,-,-,-,-,-
2018010110+0900,-,-,-,757,0,69,0,137,0,0,193,0,32,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,-,-,3,-,-,-,-,-
2018010111+0900,-,-,-,559,0,29,24,0,0,0,166,0,64,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,-,-,1,-,-,-,-,-
2018010112+0900,-,-,-,422,0,16,0,0,0,0,93,0,26,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,-,-,1,-,-,-,-,-
2018010113+0900,-,-,-,306,0,17,25,0,0,0,57,0,66,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-,-,27,-,-,-,-,-
2018010114+0900,-,-,-,76,0,15,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,-,-,0,-,-,-,-,-
2018010115+0900,-,-,-,249,0,31,125,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,-,-,0,-,-,-,-,-
2018010116+0900,-,-,-,144,0,9,22,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,-,-,0,-,-,-,-,-
2018010117+0900,-,-,-,588,0,85,19,199,0,0,69,0,18,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,-,-,3,-,-,-,-,-
2018010118+0900,-,-,-,1023,0,59,25,381,0,0,116,0,59,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,-,-,14,-,-,-,-,-
2018010119+0900,-,-,-,795,0,38,1,73,5,0,183,0,102,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,-,-,208,-,-,-,-,-
2018010120+0900,-,-,-,937,0,145,37,0,21,13,251,0,106,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,-,-,194,-,-,-,-,-
2018010121+0900,-,-,-,1838,0,15,0,0,10,4,321,0,34,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,-,-,62,-,-,-,-,-
2018010122+0900,-,-,-,1805,0,15,24,0,0,0,260,0,45,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,-,-,0,-,-,-,-,-
2018010123+0900,-,-,-,2454,0,14,0,0,632,2,229,0,40,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,-,-,1,-,-,-,-,-
2018010200+0900,-,-,-,3237,0,0,0,0,1553,0,208,0,26,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3237,-,-,0,-,-,-,-,-
2018010201+0900,-,-,-,3064,0,0,25,0,1572,0,224,0,37,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,-,-,3,-,-,-,-,-
2018010202+0900,-,-,-,1749,0,0,0,0,1611,0,52,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,-,-,0,-,-,-,-,-
2018010203+0900,-,-,-,1614,0,0,0,0,1475,1,53,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,-,-,0,-,-,-,-,-
2018010204+0900,-,-,-,1905,0,0,24,0,1743,0,65,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,-,-,0,-,-,-,-,-
2018010205+0900,-,-,-,141,0,0,0,0,0,0,65,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,-,-,0,-,-,-,-,-
2018010206+0900,-,-,-,170,0,0,0,0,0,0,70,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,-,-,0,-,-,-,-,-
2018010207+0900,-,-,-,105,0,0,0,0,0,0,54,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-,-,0,-,-,-,-,-
2018010208+0900,-,-,-,110,0,0,6,0,0,0,50,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,-,-,0,-,-,-,-,-
2018010209+0900,-,-,-,646,0,69,72,179,0,0,112,0,36,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,-,-,20,-,-,-,-,-
2018010210+0900,-,-,-,821,0,148,41,0,0,0,242,0,56,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,-,-,18,-,-,-,-,-
2018010211+0900,-,-,-,1165,0,19,43,0,0,0,678,0,130,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,-,-,0,-,-,-,-,-
2018010212+0900,-,-,-,747,0,0,45,0,0,0,348,0,69,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,-,-,0,-,-,-,-,-
2018010213+0900,-,-,-,414,0,0,0,0,0,0,56,0,49,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,-,-,2,-,-,-,-,-
2018010214+0900,-,-,-,414,0,0,25,0,0,0,41,0,27,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,-,-,0,-,-,-,-,-
2018010215+0900,-,-,-,418,0,19,19,0,0,0,46,0,38,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,-,-,2,-,-,-,-,-
2018010216+0900,-,-,-,480,0,61,5,0,0,0,159,0,46,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,-,-,0,-,-,-,-,-
2018010217+0900,-,-,-,687,0,0,47,114,0,0,208,0,40,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,-,-,4,-,-,-,-,-
2018010218+0900,-,-,-,882,0,42,111,49,1,0,237,0,37,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,-,-,193,-,-,-,-,-
2018010219+0900,-,-,-,905,0,87,23,36,5,0,243,0,62,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,-,-,34,-,-,-,-,-
2018010220+0900,-,-,-,988,0,110,3,0,25,23,384,0,21,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,-,-,307,-,-,-,-,-
2018010221+0900,-,-,-,2002,0,0,24,0,1086,51,420,0,61,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,-,-,98,-,-,-,-,-
2018010222+0900,-,-,-,3533,0,26,0,0,1914,53,464,0,37,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,-,-,7,-,-,-,-,-
2018010223+0900,-,-,-,1807,0,0,24,0,112,53,357,0,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,-,-,1,-,-,-,-,-
2018010300+0900,-,-,-,2516,0,0,0,0,1210,5,122,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,-,-,0,-,-,-,-,-
2018010301+0900,-,-,-,2076,0,0,5,0,1252,0,43,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,-,-,0,-,-,-,-,-
2018010302+0900,-,-,-,1382,0,0,20,0,1238,0,46,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,-,-,0,-,-,-,-,-
2018010303+0900,-,-,-,1387,0,0,0,0,1268,2,49,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,-,-,0,-,-,-,-,-
2018010304+0900,-,-,-,1590,0,0,23,0,1458,0,44,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,-,-,0,-,-,-,-,-
2018010305+0900,-,-,-,62,0,0,0,0,0,0,44,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-,-,0,-,-,-,-,-
2018010306+0900,-,-,-,131,0,0,0,0,0,0,62,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,-,-,0,-,-,-,-,-
2018010307+0900,-,-,-,157,0,0,24,0,0,0,54,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,-,-,0,-,-,-,-,-
2018010308+0900,-,-,-,746,0,95,70,97,0,0,223,0,25,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,-,-,12,-,-,-,-,-
