計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018040100+0900,-,-,-,1827,0,0,0,964,0,0,98,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,-,-,104,-,-,-,-,-
2018040101+0900,-,-,-,1674,0,0,0,984,0,0,98,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,-,-,7,-,-,-,-,-
2018040102+0900,-,-,-,1795,0,0,0,1054,0,0,107,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,-,-,70,-,-,-,-,-
2018040103+0900,-,-,-,1831,0,0,0,1099,0,0,203,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,-,-,0,-,-,-,-,-
2018040104+0900,-,-,-,1745,0,0,0,1067,0,0,138,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,-,-,0,-,-,-,-,-
2018040105+0900,-,-,-,1865,0,0,0,1211,0,0,118,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,-,-,0,-,-,-,-,-
2018040106+0900,-,-,-,1923,0,286,55,572,0,0,145,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,-,-,39,-,-,-,-,-
2018040107+0900,-,-,-,1237,0,108,27,0,0,0,118,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,-,-,39,-,-,-,-,-
2018040108+0900,-,-,-,418,0,0,0,0,0,0,104,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,-,-,2,-,-,-,-,-
2018040109+0900,-,-,-,432,0,0,0,0,0,0,99,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,-,-,0,-,-,-,-,-
2018040110+0900,-,-,-,396,0,0,0,0,0,0,97,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,-,-,0,-,-,-,-,-
2018040111+0900,-,-,-,424,0,0,0,0,0,0,98,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,-,-,0,-,-,-,-,-
2018040112+0900,-,-,-,399,0,0,0,0,0,0,97,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,-,-,0,-,-,-,-,-
2018040113+0900,-,-,-,618,0,93,0,0,0,0,99,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,-,-,9,-,-,-,-,-
2018040114+0900,-,-,-,1125,0,668,0,0,0,0,102,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,-,-,26,-,-,-,-,-
2018040115+0900,-,-,-,945,0,466,0,0,0,0,96,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,-,-,2,-,-,-,-,-
2018040116+0900,-,-,-,892,0,0,0,0,0,0,98,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,-,-,0,-,-,-,-,-
2018040117+0900,-,-,-,863,0,0,0,0,0,0,101,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,-,-,0,-,-,-,-,-
2018040118+0900,-,-,-,1248,0,270,28,0,0,0,121,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,-,-,0,-,-,-,-,-
2018040119+0900,-,-,-,951,0,0,0,0,0,0,102,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,-,-,0,-,-,-,-,-
2018040120+0900,-,-,-,923,0,0,0,0,0,0,99,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,-,-,0,-,-,-,-,-
2018040121+0900,-,-,-,935,0,0,0,0,0,0,98,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,-,-,0,-,-,-,-,-
2018040122+0900,-,-,-,2113,0,279,0,868,0,0,123,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,-,-,233,-,-,-,-,-
2018040123+0900,-,-,-,1829,0,0,15,953,0,0,158,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,-,-,52,-,-,-,-,-
2018040200+0900,-,-,-,1675,0,0,0,948,0,0,132,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,-,-,113,-,-,-,-,-
2018040201+0900,-,-,-,2036,0,0,0,966,0,0,100,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,-,-,8,-,-,-,-,-
2018040202+0900,-,-,-,1844,0,77,23,960,0,0,125,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,-,-,7,-,-,-,-,-
2018040203+0900,-,-,-,1722,0,0,0,1187,0,0,217,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,-,-,26,-,-,-,-,-
2018040204+0900,-,-,-,504,0,0,0,0,0,0,140,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,-,-,0,-,-,-,-,-
